"ID_Venta","ID_Producto","Fecha","Zip","Unidades","Ingreso","Pais.x","Producto","Categoria","Segmento","Fabricante","Estado","Pais.y"
895,995,"4/15/2015","R2W",1,7118.37,"Canada","Natura UC-58","Urban","Convenience","Natura","Manitoba","Canada"
896,1180,"4/15/2015","L5N",1,6173.37,"Canada","Pirum UE-16","Urban","Extreme","Pirum","Ontario","Canada"
897,835,"4/15/2015","R2W",1,6299.37,"Canada","Natura UM-19","Urban","Moderation","Natura","Manitoba","Canada"
898,1022,"4/16/2015","L5R",1,1889.37,"Canada","Natura YY-23","Youth","Youth","Natura","Ontario","Canada"
899,808,"5/7/2015","R3G",1,4535.37,"Canada","Natura RS-12","Rural","Select","Natura","Manitoba","Canada"
900,734,"5/7/2015","L5N",1,4787.37,"Canada","Natura RP-22","Rural","Productivity","Natura","Ontario","Canada"
901,1223,"4/13/2015","L5N",1,4787.37,"Canada","Pirum UC-25","Urban","Convenience","Pirum","Ontario","Canada"
902,593,"4/13/2015","M5E",1,10961.37,"Canada","Maximus UC-58","Urban","Convenience","VanArsdel","Ontario","Canada"
903,2169,"4/13/2015","M7Y",1,7118.37,"Canada","Victoria UE-22","Urban","Extreme","Victoria","Ontario","Canada"
904,2350,"4/13/2015","K1N",1,4466.7,"Canada","Aliqui UE-24","Urban","Extreme","Aliqui","Ontario","Canada"
905,438,"4/13/2015","L5P",1,11969.37,"Canada","Maximus UM-43","Urban","Moderation","VanArsdel","Ontario","Canada"
906,1175,"4/13/2015","M7Y",1,7811.37,"Canada","Pirum UE-11","Urban","Extreme","Pirum","Ontario","Canada"
907,1043,"5/7/2015","L5P",1,4346.37,"Canada","Pirum MA-01","Mix","All Season","Pirum","Ontario","Canada"
908,2379,"5/8/2015","M5R",1,2330.37,"Canada","Aliqui UC-27","Urban","Convenience","Aliqui","Ontario","Canada"
909,2388,"5/8/2015","M4P",1,4157.37,"Canada","Aliqui UC-36","Urban","Convenience","Aliqui","Ontario","Canada"
910,676,"5/8/2015","R3V",1,9134.37,"Canada","Maximus UC-41","Urban","Convenience","VanArsdel","Manitoba","Canada"
911,438,"5/8/2015","L5N",1,11969.37,"Canada","Maximus UM-43","Urban","Moderation","VanArsdel","Ontario","Canada"
912,2368,"4/14/2015","R3V",1,9128.7,"Canada","Aliqui UC-16","Urban","Convenience","Aliqui","Manitoba","Canada"
913,1182,"4/14/2015","K1H",1,2519.37,"Canada","Pirum UE-18","Urban","Extreme","Pirum","Ontario","Canada"
914,1774,"4/14/2015","L5P",1,10079.37,"Canada","Pomum UE-09","Urban","Extreme","Pomum","Ontario","Canada"
915,993,"4/14/2015","M4J",1,4598.37,"Canada","Natura UC-56","Urban","Convenience","Natura","Ontario","Canada"
916,636,"4/14/2015","L5N",1,10583.37,"Canada","Maximus UC-01","Urban","Convenience","VanArsdel","Ontario","Canada"
917,604,"4/14/2015","K1Y",1,6299.37,"Canada","Maximus UC-69","Urban","Convenience","VanArsdel","Ontario","Canada"
918,615,"3/27/2015","M6H",1,8189.37,"Canada","Maximus UC-80","Urban","Convenience","VanArsdel","Ontario","Canada"
919,443,"3/28/2015","M5X",1,11084.85,"Canada","Maximus UM-48","Urban","Moderation","VanArsdel","Ontario","Canada"
920,443,"3/28/2015","M6H",1,11084.85,"Canada","Maximus UM-48","Urban","Moderation","VanArsdel","Ontario","Canada"
921,487,"3/28/2015","M6H",1,13229.37,"Canada","Maximus UM-92","Urban","Moderation","VanArsdel","Ontario","Canada"
922,487,"3/28/2015","M6J",1,13229.37,"Canada","Maximus UM-92","Urban","Moderation","VanArsdel","Ontario","Canada"
923,1115,"3/29/2015","M6H",1,4755.87,"Canada","Pirum RS-03","Rural","Select","Pirum","Ontario","Canada"
924,2054,"3/29/2015","M5L",1,7244.37,"Canada","Currus UE-14","Urban","Extreme","Currus","Ontario","Canada"
925,1090,"3/29/2015","M5S",1,4598.37,"Canada","Pirum RP-36","Rural","Productivity","Pirum","Ontario","Canada"
926,1183,"3/30/2015","R2V",1,7275.87,"Canada","Pirum UE-19","Urban","Extreme","Pirum","Manitoba","Canada"
927,2332,"3/30/2015","L5R",1,6293.7,"Canada","Aliqui UE-06","Urban","Extreme","Aliqui","Ontario","Canada"
928,578,"3/30/2015","M4V",1,9449.37,"Canada","Maximus UC-43","Urban","Convenience","VanArsdel","Ontario","Canada"
929,1086,"3/30/2015","M4P",1,1416.87,"Canada","Pirum RP-32","Rural","Productivity","Pirum","Ontario","Canada"
930,1126,"3/30/2015","R3G",1,8693.37,"Canada","Pirum UM-03","Urban","Moderation","Pirum","Manitoba","Canada"
931,1171,"5/11/2015","M7Y",1,4283.37,"Canada","Pirum UE-07","Urban","Extreme","Pirum","Ontario","Canada"
932,1995,"5/11/2015","M5L",1,5354.37,"Canada","Currus UM-02","Urban","Moderation","Currus","Ontario","Canada"
933,1171,"5/18/2015","M5L",1,4283.37,"Canada","Pirum UE-07","Urban","Extreme","Pirum","Ontario","Canada"
934,556,"4/16/2015","R3G",1,10268.37,"Canada","Maximus UC-21","Urban","Convenience","VanArsdel","Manitoba","Canada"
935,578,"4/16/2015","K2P",1,9449.37,"Canada","Maximus UC-43","Urban","Convenience","VanArsdel","Ontario","Canada"
936,1212,"4/16/2015","L4Y",1,4850.37,"Canada","Pirum UC-14","Urban","Convenience","Pirum","Ontario","Canada"
937,907,"3/30/2015","M5B",1,7559.37,"Canada","Natura UE-16","Urban","Extreme","Natura","Ontario","Canada"
938,2275,"3/30/2015","H1B",1,4472.37,"Canada","Aliqui RS-08","Rural","Select","Aliqui","Quebec","Canada"
939,506,"3/30/2015","M6G",1,15560.37,"Canada","Maximus UM-11","Urban","Moderation","VanArsdel","Ontario","Canada"
940,676,"2/10/2015","V5V",1,9134.37,"Canada","Maximus UC-41","Urban","Convenience","VanArsdel","British Columbia","Canada"
941,1175,"2/11/2015","V6M",1,7811.37,"Canada","Pirum UE-11","Urban","Extreme","Pirum","British Columbia","Canada"
942,534,"2/11/2015","T6E",1,6296.85,"Canada","Maximus UE-22","Urban","Extreme","VanArsdel","Alberta","Canada"
943,2218,"2/11/2015","T6T",1,1826.37,"Canada","Aliqui RP-15","Rural","Productivity","Aliqui","Alberta","Canada"
944,2219,"2/11/2015","T6T",1,1826.37,"Canada","Aliqui RP-16","Rural","Productivity","Aliqui","Alberta","Canada"
945,440,"2/11/2015","V6S",1,19529.37,"Canada","Maximus UM-45","Urban","Moderation","VanArsdel","British Columbia","Canada"
946,2084,"5/11/2015","V6Z",1,8252.37,"Canada","Currus UC-19","Urban","Convenience","Currus","British Columbia","Canada"
947,1182,"5/11/2015","V5V",1,2519.37,"Canada","Pirum UE-18","Urban","Extreme","Pirum","British Columbia","Canada"
948,2355,"5/11/2015","V6Z",1,7496.37,"Canada","Aliqui UC-03","Urban","Convenience","Aliqui","British Columbia","Canada"
949,478,"5/11/2015","T1Y",1,17009.37,"Canada","Maximus UM-83","Urban","Moderation","VanArsdel","Alberta","Canada"
950,2224,"5/11/2015","V6Z",1,755.37,"Canada","Aliqui RP-21","Rural","Productivity","Aliqui","British Columbia","Canada"
951,1182,"5/12/2015","T2C",1,2582.37,"Canada","Pirum UE-18","Urban","Extreme","Pirum","Alberta","Canada"
952,1145,"5/12/2015","T3G",1,4031.37,"Canada","Pirum UR-02","Urban","Regular","Pirum","Alberta","Canada"
953,183,"5/12/2015","T2X",1,8694,"Canada","Abbas UE-11","Urban","Extreme","Abbas","Alberta","Canada"
954,945,"5/12/2015","V6S",1,8189.37,"Canada","Natura UC-08","Urban","Convenience","Natura","British Columbia","Canada"
955,1001,"5/12/2015","V6R",1,5165.37,"Canada","Natura YY-02","Youth","Youth","Natura","British Columbia","Canada"
956,1000,"5/13/2015","V5Z",1,1353.87,"Canada","Natura YY-01","Youth","Youth","Natura","British Columbia","Canada"
957,1705,"5/13/2015","V5N",1,1763.37,"Canada","Salvus YY-16","Youth","Youth","Salvus","British Columbia","Canada"
958,2090,"5/13/2015","T2C",1,4283.37,"Canada","Currus UC-25","Urban","Convenience","Currus","Alberta","Canada"
959,2354,"5/13/2015","T2A",1,4661.37,"Canada","Aliqui UC-02","Urban","Convenience","Aliqui","Alberta","Canada"
960,690,"5/14/2015","V7M",1,4409.37,"Canada","Maximus UC-55","Urban","Convenience","VanArsdel","British Columbia","Canada"
961,1180,"5/14/2015","T3G",1,6299.37,"Canada","Pirum UE-16","Urban","Extreme","Pirum","Alberta","Canada"
962,457,"5/14/2015","V7L",1,11969.37,"Canada","Maximus UM-62","Urban","Moderation","VanArsdel","British Columbia","Canada"
963,1212,"5/14/2015","T6V",1,5102.37,"Canada","Pirum UC-14","Urban","Convenience","Pirum","Alberta","Canada"
964,1180,"5/20/2015","R2G",1,6173.37,"Canada","Pirum UE-16","Urban","Extreme","Pirum","Manitoba","Canada"
965,1697,"5/21/2015","T5H",1,2834.37,"Canada","Salvus YY-08","Youth","Youth","Salvus","Alberta","Canada"
966,1706,"5/21/2015","T5H",1,2834.37,"Canada","Salvus YY-17","Youth","Youth","Salvus","Alberta","Canada"
967,1875,"5/21/2015","T6S",1,12914.37,"Canada","Leo UM-13","Urban","Moderation","Leo","Alberta","Canada"
968,659,"5/21/2015","V5X",1,17639.37,"Canada","Maximus UC-24","Urban","Convenience","VanArsdel","British Columbia","Canada"
969,905,"5/21/2015","V6T",1,7244.37,"Canada","Natura UE-14","Urban","Extreme","Natura","British Columbia","Canada"
970,1182,"5/21/2015","V5X",1,2834.37,"Canada","Pirum UE-18","Urban","Extreme","Pirum","British Columbia","Canada"
971,487,"5/21/2015","T2C",1,13229.37,"Canada","Maximus UM-92","Urban","Moderation","VanArsdel","Alberta","Canada"
972,1180,"5/21/2015","T3G",1,6173.37,"Canada","Pirum UE-16","Urban","Extreme","Pirum","Alberta","Canada"
973,1212,"5/21/2015","T3G",1,4661.37,"Canada","Pirum UC-14","Urban","Convenience","Pirum","Alberta","Canada"
974,1722,"5/21/2015","T3C",1,1038.87,"Canada","Salvus YY-33","Youth","Youth","Salvus","Alberta","Canada"
975,1129,"5/21/2015","T2C",1,5543.37,"Canada","Pirum UM-06","Urban","Moderation","Pirum","Alberta","Canada"
976,819,"5/22/2015","V6A",1,16757.37,"Canada","Natura UM-03","Urban","Moderation","Natura","British Columbia","Canada"
977,506,"5/24/2015","V7K",1,15560.37,"Canada","Maximus UM-11","Urban","Moderation","VanArsdel","British Columbia","Canada"
978,1137,"6/11/2015","T2J",1,8945.37,"Canada","Pirum UM-14","Urban","Moderation","Pirum","Alberta","Canada"
979,2379,"6/12/2015","T5C",1,2513.7,"Canada","Aliqui UC-27","Urban","Convenience","Aliqui","Alberta","Canada"
980,2368,"6/12/2015","T2X",1,8813.7,"Canada","Aliqui UC-16","Urban","Convenience","Aliqui","Alberta","Canada"
981,487,"6/12/2015","T6S",1,13229.37,"Canada","Maximus UM-92","Urban","Moderation","VanArsdel","Alberta","Canada"
982,995,"6/17/2015","T2Y",1,7118.37,"Canada","Natura UC-58","Urban","Convenience","Natura","Alberta","Canada"
983,2350,"6/17/2015","T5K",1,4466.7,"Canada","Aliqui UE-24","Urban","Extreme","Aliqui","Alberta","Canada"
984,1134,"6/17/2015","T2C",1,10898.37,"Canada","Pirum UM-11","Urban","Moderation","Pirum","Alberta","Canada"
985,1714,"6/17/2015","T3G",1,1259.37,"Canada","Salvus YY-25","Youth","Youth","Salvus","Alberta","Canada"
986,578,"6/17/2015","T6G",1,9449.37,"Canada","Maximus UC-43","Urban","Convenience","VanArsdel","Alberta","Canada"
987,115,"5/27/2015","T5Y",1,10710,"Canada","Abbas UM-42","Urban","Moderation","Abbas","Alberta","Canada"
988,1145,"5/18/2015","T6K",1,4031.37,"Canada","Pirum UR-02","Urban","Regular","Pirum","Alberta","Canada"
989,585,"5/18/2015","T6G",1,5039.37,"Canada","Maximus UC-50","Urban","Convenience","VanArsdel","Alberta","Canada"
990,927,"5/18/2015","T6T",1,6173.37,"Canada","Natura UE-36","Urban","Extreme","Natura","Alberta","Canada"
991,585,"5/19/2015","T5V",1,5039.37,"Canada","Maximus UC-50","Urban","Convenience","VanArsdel","Alberta","Canada"
992,2388,"6/15/2015","V6G",1,4031.37,"Canada","Aliqui UC-36","Urban","Convenience","Aliqui","British Columbia","Canada"
993,496,"4/20/2015","V6R",1,11339.37,"Canada","Maximus UM-01","Urban","Moderation","VanArsdel","British Columbia","Canada"
994,777,"4/20/2015","T6E",1,1542.87,"Canada","Natura RP-65","Rural","Productivity","Natura","Alberta","Canada"
995,1495,"4/20/2015","V6H",1,5038.74,"Canada","Quibus RP-87","Rural","Productivity","Quibus","British Columbia","Canada"
996,650,"4/20/2015","V5T",1,6173.37,"Canada","Maximus UC-15","Urban","Convenience","VanArsdel","British Columbia","Canada"
997,2367,"4/20/2015","V5N",1,5915.7,"Canada","Aliqui UC-15","Urban","Convenience","Aliqui","British Columbia","Canada"
998,1000,"4/20/2015","T6E",1,1290.87,"Canada","Natura YY-01","Youth","Youth","Natura","Alberta","Canada"
999,1085,"4/20/2015","T6G",1,1322.37,"Canada","Pirum RP-31","Rural","Productivity","Pirum","Alberta","Canada"
1000,478,"4/21/2015","V7M",1,17009.37,"Canada","Maximus UM-83","Urban","Moderation","VanArsdel","British Columbia","Canada"
1001,1182,"4/23/2015","T6G",1,2708.37,"Canada","Pirum UE-18","Urban","Extreme","Pirum","Alberta","Canada"
1002,1223,"4/23/2015","T6J",1,4787.37,"Canada","Pirum UC-25","Urban","Convenience","Pirum","Alberta","Canada"
1003,999,"4/29/2015","V6S",1,9386.37,"Canada","Natura UC-62","Urban","Convenience","Natura","British Columbia","Canada"
1004,927,"4/30/2015","T5H",1,6173.37,"Canada","Natura UE-36","Urban","Extreme","Natura","Alberta","Canada"
1005,1049,"4/30/2015","T1Y",1,3086.37,"Canada","Pirum MA-07","Mix","All Season","Pirum","Alberta","Canada"
1006,1995,"4/30/2015","T6G",1,5354.37,"Canada","Currus UM-02","Urban","Moderation","Currus","Alberta","Canada"
1007,2395,"4/30/2015","T5K",1,2009.7,"Canada","Aliqui YY-04","Youth","Youth","Aliqui","Alberta","Canada"
1008,1229,"5/28/2015","V5X",1,3464.37,"Canada","Pirum UC-31","Urban","Convenience","Pirum","British Columbia","Canada"
1009,2015,"5/28/2015","T6B",1,4094.37,"Canada","Currus UR-18","Urban","Regular","Currus","Alberta","Canada"
1010,2400,"5/28/2015","T6K",1,1070.37,"Canada","Aliqui YY-09","Youth","Youth","Aliqui","Alberta","Canada"
1011,487,"5/28/2015","V6M",1,13229.37,"Canada","Maximus UM-92","Urban","Moderation","VanArsdel","British Columbia","Canada"
1012,491,"5/28/2015","V6S",1,10709.37,"Canada","Maximus UM-96","Urban","Moderation","VanArsdel","British Columbia","Canada"
1013,927,"5/28/2015","T6G",1,5417.37,"Canada","Natura UE-36","Urban","Extreme","Natura","Alberta","Canada"
1014,2136,"4/21/2015","V5M",1,5417.37,"Canada","Victoria UR-12","Urban","Regular","Victoria","British Columbia","Canada"
1015,438,"4/21/2015","V6Z",1,11969.37,"Canada","Maximus UM-43","Urban","Moderation","VanArsdel","British Columbia","Canada"
1016,2199,"4/30/2015","V5N",1,2456.37,"Canada","Aliqui MA-13","Mix","All Season","Aliqui","British Columbia","Canada"
1017,506,"4/30/2015","T6W",1,15560.37,"Canada","Maximus UM-11","Urban","Moderation","VanArsdel","Alberta","Canada"
1018,927,"5/29/2015","V7M",1,6173.37,"Canada","Natura UE-36","Urban","Extreme","Natura","British Columbia","Canada"
1019,1022,"5/19/2015","V5Z",1,1889.37,"Canada","Natura YY-23","Youth","Youth","Natura","British Columbia","Canada"
1020,1085,"5/19/2015","T6E",1,1416.87,"Canada","Pirum RP-31","Rural","Productivity","Pirum","Alberta","Canada"
1021,165,"5/19/2015","T2C",1,8060.85,"Canada","Abbas UR-36","Urban","Regular","Abbas","Alberta","Canada"
1022,2224,"5/19/2015","T6E",1,818.37,"Canada","Aliqui RP-21","Rural","Productivity","Aliqui","Alberta","Canada"
1023,457,"5/19/2015","T6S",1,11969.37,"Canada","Maximus UM-62","Urban","Moderation","VanArsdel","Alberta","Canada"
1024,1086,"5/19/2015","T6E",1,1416.87,"Canada","Pirum RP-32","Rural","Productivity","Pirum","Alberta","Canada"
1025,826,"5/19/2015","T6G",1,14426.37,"Canada","Natura UM-10","Urban","Moderation","Natura","Alberta","Canada"
1026,501,"5/19/2015","V5L",1,13347.81,"Canada","Maximus UM-06","Urban","Moderation","VanArsdel","British Columbia","Canada"
1027,2225,"5/19/2015","T6E",1,818.37,"Canada","Aliqui RP-22","Rural","Productivity","Aliqui","Alberta","Canada"
1028,1182,"4/21/2015","V6Z",1,2519.37,"Canada","Pirum UE-18","Urban","Extreme","Pirum","British Columbia","Canada"
1029,2150,"4/21/2015","T6E",1,6173.37,"Canada","Victoria UE-03","Urban","Extreme","Victoria","Alberta","Canada"
1030,1067,"4/30/2015","R2G",1,4881.87,"Canada","Pirum RP-13","Rural","Productivity","Pirum","Manitoba","Canada"
1031,2206,"4/15/2015","T5K",1,1227.87,"Canada","Aliqui RP-03","Rural","Productivity","Aliqui","Alberta","Canada"
1032,1879,"4/15/2015","T6T",1,11339.37,"Canada","Leo UM-17","Urban","Moderation","Leo","Alberta","Canada"
1033,2395,"4/15/2015","T2L",1,1889.37,"Canada","Aliqui YY-04","Youth","Youth","Aliqui","Alberta","Canada"
1034,506,"4/29/2015","V6L",1,15560.37,"Canada","Maximus UM-11","Urban","Moderation","VanArsdel","British Columbia","Canada"
1035,1183,"4/29/2015","T3G",1,7433.37,"Canada","Pirum UE-19","Urban","Extreme","Pirum","Alberta","Canada"
1036,2269,"4/29/2015","T3G",1,3936.87,"Canada","Aliqui RS-02","Rural","Select","Aliqui","Alberta","Canada"
1037,1223,"5/7/2015","T6E",1,4787.37,"Canada","Pirum UC-25","Urban","Convenience","Pirum","Alberta","Canada"
1038,2367,"5/7/2015","T5K",1,5663.7,"Canada","Aliqui UC-15","Urban","Convenience","Aliqui","Alberta","Canada"
1039,1182,"4/13/2015","T6G",1,2708.37,"Canada","Pirum UE-18","Urban","Extreme","Pirum","Alberta","Canada"
1040,676,"5/8/2015","T3G",1,9134.37,"Canada","Maximus UC-41","Urban","Convenience","VanArsdel","Alberta","Canada"
1041,183,"5/8/2015","T3C",1,8694,"Canada","Abbas UE-11","Urban","Extreme","Abbas","Alberta","Canada"
1042,733,"4/14/2015","T2X",1,4787.37,"Canada","Natura RP-21","Rural","Productivity","Natura","Alberta","Canada"
1043,1212,"6/23/2015","M6P",1,4850.37,"Canada","Pirum UC-14","Urban","Convenience","Pirum","Ontario","Canada"
1044,2393,"6/23/2015","R3T",1,1379.7,"Canada","Aliqui YY-02","Youth","Youth","Aliqui","Manitoba","Canada"
1045,826,"6/24/2015","H3H",1,13922.37,"Canada","Natura UM-10","Urban","Moderation","Natura","Quebec","Canada"
1046,2334,"6/24/2015","M4V",1,4592.7,"Canada","Aliqui UE-08","Urban","Extreme","Aliqui","Ontario","Canada"
1047,2367,"5/11/2015","L5N",1,5663.7,"Canada","Aliqui UC-15","Urban","Convenience","Aliqui","Ontario","Canada"
1048,559,"5/11/2015","M7Y",1,7559.37,"Canada","Maximus UC-24","Urban","Convenience","VanArsdel","Ontario","Canada"
1049,1722,"5/11/2015","R3A",1,1038.87,"Canada","Salvus YY-33","Youth","Youth","Salvus","Manitoba","Canada"
1050,636,"5/12/2015","M5X",1,10583.37,"Canada","Maximus UC-01","Urban","Convenience","VanArsdel","Ontario","Canada"
1051,237,"5/12/2015","L5T",1,6296.85,"Canada","Fama UR-09","Urban","Regular","Fama","Ontario","Canada"
1052,835,"5/13/2015","M5R",1,6299.37,"Canada","Natura UM-19","Urban","Moderation","Natura","Ontario","Canada"
1053,927,"5/13/2015","R3G",1,6047.37,"Canada","Natura UE-36","Urban","Extreme","Natura","Manitoba","Canada"
1054,2055,"5/13/2015","L5N",1,7874.37,"Canada","Currus UE-15","Urban","Extreme","Currus","Ontario","Canada"
1055,702,"5/13/2015","K2A",1,3747.87,"Canada","Natura MA-09","Mix","All Season","Natura","Ontario","Canada"
1056,1145,"5/13/2015","M6G",1,4031.37,"Canada","Pirum UR-02","Urban","Regular","Pirum","Ontario","Canada"
1057,183,"5/13/2015","M7Y",1,8694,"Canada","Abbas UE-11","Urban","Extreme","Abbas","Ontario","Canada"
1058,549,"5/14/2015","M4V",1,6614.37,"Canada","Maximus UC-14","Urban","Convenience","VanArsdel","Ontario","Canada"
1059,1000,"5/14/2015","K1H",1,1290.87,"Canada","Natura YY-01","Youth","Youth","Natura","Ontario","Canada"
1060,1995,"5/14/2015","H1B",1,5354.37,"Canada","Currus UM-02","Urban","Moderation","Currus","Quebec","Canada"
1061,1175,"5/21/2015","K1H",1,8441.37,"Canada","Pirum UE-11","Urban","Extreme","Pirum","Ontario","Canada"
1062,438,"5/21/2015","H1B",1,11969.37,"Canada","Maximus UM-43","Urban","Moderation","VanArsdel","Quebec","Canada"
1063,2090,"5/21/2015","M6S",1,4598.37,"Canada","Currus UC-25","Urban","Convenience","Currus","Ontario","Canada"
1064,1171,"5/21/2015","R3G",1,4283.37,"Canada","Pirum UE-07","Urban","Extreme","Pirum","Manitoba","Canada"
1065,1182,"5/21/2015","R3G",1,2708.37,"Canada","Pirum UE-18","Urban","Extreme","Pirum","Manitoba","Canada"
1066,590,"5/22/2015","M4V",1,10709.37,"Canada","Maximus UC-55","Urban","Convenience","VanArsdel","Ontario","Canada"
1067,1009,"6/11/2015","L5P",1,1353.87,"Canada","Natura YY-10","Youth","Youth","Natura","Ontario","Canada"
1068,545,"6/17/2015","K1R",1,10835.37,"Canada","Maximus UC-10","Urban","Convenience","VanArsdel","Ontario","Canada"
1069,207,"6/17/2015","M5X",1,11843.37,"Canada","Barba UM-09","Urban","Moderation","Barba","Ontario","Canada"
1070,440,"6/17/2015","R3G",1,19529.37,"Canada","Maximus UM-45","Urban","Moderation","VanArsdel","Manitoba","Canada"
1071,777,"6/17/2015","R3G",1,1542.87,"Canada","Natura RP-65","Rural","Productivity","Natura","Manitoba","Canada"
1072,2396,"5/18/2015","L5R",1,1385.37,"Canada","Aliqui YY-05","Youth","Youth","Aliqui","Ontario","Canada"
1073,1000,"5/19/2015","R3V",2,2707.74,"Canada","Natura YY-01","Youth","Youth","Natura","Manitoba","Canada"
1074,2365,"4/20/2015","M5P",1,6482.7,"Canada","Aliqui UC-13","Urban","Convenience","Aliqui","Ontario","Canada"
1075,676,"4/20/2015","R3B",1,9134.37,"Canada","Maximus UC-41","Urban","Convenience","VanArsdel","Manitoba","Canada"
1076,206,"4/30/2015","R3V",1,11402.37,"Canada","Barba UM-08","Urban","Moderation","Barba","Manitoba","Canada"
1077,1059,"4/30/2015","R3N",1,1889.37,"Canada","Pirum RP-05","Rural","Productivity","Pirum","Manitoba","Canada"
1078,2367,"4/30/2015","R3H",1,5663.7,"Canada","Aliqui UC-15","Urban","Convenience","Aliqui","Manitoba","Canada"
1079,556,"4/30/2015","M7Y",1,10268.37,"Canada","Maximus UC-21","Urban","Convenience","VanArsdel","Ontario","Canada"
1080,835,"4/30/2015","M5X",1,6299.37,"Canada","Natura UM-19","Urban","Moderation","Natura","Ontario","Canada"
1081,1182,"5/28/2015","L5N",1,2582.37,"Canada","Pirum UE-18","Urban","Extreme","Pirum","Ontario","Canada"
1082,2241,"5/28/2015","M4P",1,1070.37,"Canada","Aliqui RP-38","Rural","Productivity","Aliqui","Ontario","Canada"
1083,2395,"4/21/2015","L5R",1,1889.37,"Canada","Aliqui YY-04","Youth","Youth","Aliqui","Ontario","Canada"
1084,1000,"4/21/2015","L5P",1,1353.87,"Canada","Natura YY-01","Youth","Youth","Natura","Ontario","Canada"
1085,2379,"4/30/2015","R3G",1,2330.37,"Canada","Aliqui UC-27","Urban","Convenience","Aliqui","Manitoba","Canada"
1086,615,"5/29/2015","R3H",1,8189.37,"Canada","Maximus UC-80","Urban","Convenience","VanArsdel","Manitoba","Canada"
1087,2207,"5/29/2015","R3V",1,1227.87,"Canada","Aliqui RP-04","Rural","Productivity","Aliqui","Manitoba","Canada"
1088,2385,"5/29/2015","M4V",1,8555.4,"Canada","Aliqui UC-33","Urban","Convenience","Aliqui","Ontario","Canada"
1089,826,"5/29/2015","L5N",1,14426.37,"Canada","Natura UM-10","Urban","Moderation","Natura","Ontario","Canada"
1090,2218,"5/29/2015","M6S",1,1889.37,"Canada","Aliqui RP-15","Rural","Productivity","Aliqui","Ontario","Canada"
1091,2368,"5/29/2015","M7Y",1,8813.7,"Canada","Aliqui UC-16","Urban","Convenience","Aliqui","Ontario","Canada"
1092,567,"5/30/2015","L5G",1,10520.37,"Canada","Maximus UC-32","Urban","Convenience","VanArsdel","Ontario","Canada"
1093,487,"5/30/2015","K1R",1,13229.37,"Canada","Maximus UM-92","Urban","Moderation","VanArsdel","Ontario","Canada"
1094,927,"4/22/2015","L5R",1,6173.37,"Canada","Natura UE-36","Urban","Extreme","Natura","Ontario","Canada"
1095,1145,"4/22/2015","M4V",1,4031.37,"Canada","Pirum UR-02","Urban","Regular","Pirum","Ontario","Canada"
1096,2331,"5/19/2015","K1A",1,7805.7,"Canada","Aliqui UE-05","Urban","Extreme","Aliqui","Ontario","Canada"
1097,762,"5/19/2015","M5X",1,2330.37,"Canada","Natura RP-50","Rural","Productivity","Natura","Ontario","Canada"
1098,927,"5/19/2015","R3T",1,7685.37,"Canada","Natura UE-36","Urban","Extreme","Natura","Manitoba","Canada"
1099,977,"5/19/2015","R3B",1,6299.37,"Canada","Natura UC-40","Urban","Convenience","Natura","Manitoba","Canada"
1100,2379,"5/19/2015","L5N",1,2513.7,"Canada","Aliqui UC-27","Urban","Convenience","Aliqui","Ontario","Canada"
1101,939,"5/19/2015","R3T",1,4598.37,"Canada","Natura UC-02","Urban","Convenience","Natura","Manitoba","Canada"
1102,2380,"5/19/2015","H3A",1,4031.37,"Canada","Aliqui UC-28","Urban","Convenience","Aliqui","Quebec","Canada"
1103,761,"5/19/2015","M5X",1,2330.37,"Canada","Natura RP-49","Rural","Productivity","Natura","Ontario","Canada"
1104,826,"4/21/2015","K1A",1,14426.37,"Canada","Natura UM-10","Urban","Moderation","Natura","Ontario","Canada"
1105,939,"4/21/2015","R3X",1,4409.37,"Canada","Natura UC-02","Urban","Convenience","Natura","Manitoba","Canada"
1106,1053,"4/30/2015","M5B",1,3527.37,"Canada","Pirum MA-11","Mix","All Season","Pirum","Ontario","Canada"
1107,438,"4/30/2015","R3X",1,11969.37,"Canada","Maximus UM-43","Urban","Moderation","VanArsdel","Manitoba","Canada"
1108,1889,"5/17/2015","L5P",1,8693.37,"Canada","Leo UC-08","Urban","Convenience","Leo","Ontario","Canada"
1109,1180,"4/30/2015","R3N",1,6299.37,"Canada","Pirum UE-16","Urban","Extreme","Pirum","Manitoba","Canada"
1110,2214,"4/30/2015","R3B",1,4724.37,"Canada","Aliqui RP-11","Rural","Productivity","Aliqui","Manitoba","Canada"
1111,1244,"5/28/2015","R3V",1,5794.74,"Canada","Quibus MP-12","Mix","Productivity","Quibus","Manitoba","Canada"
1112,2332,"5/28/2015","L5R",1,6419.7,"Canada","Aliqui UE-06","Urban","Extreme","Aliqui","Ontario","Canada"
1113,981,"5/28/2015","R2W",1,2141.37,"Canada","Natura UC-44","Urban","Convenience","Natura","Manitoba","Canada"
1114,1529,"5/28/2015","M6G",1,5038.74,"Canada","Quibus RP-21","Rural","Productivity","Quibus","Ontario","Canada"
1115,491,"5/28/2015","H1B",1,10709.37,"Canada","Maximus UM-96","Urban","Moderation","VanArsdel","Quebec","Canada"
1116,907,"4/14/2015","T2C",1,7874.37,"Canada","Natura UE-16","Urban","Extreme","Natura","Alberta","Canada"
